ID|LATITUDE|LONGITUDE|STATE|EPIDEMIC
2797|14.671|-92.372|Chiapas|0
3060|14.682|-92.155|Chiapas|0
3344|14.721|-92.424|Chiapas|0
3487|14.778|-92.179|Chiapas|0
1924|14.786|-92.366|Chiapas|0
1001|14.87|-92.285|Chiapas|0
2914|14.882|-92.265|Chiapas|0
2094|14.888|-92.283|Chiapas|0
2055|14.888|-92.25|Chiapas|0
2257|14.897|-92.273|Chiapas|0
914|14.9|-92.245|Chiapas|0
998|14.908|-92.264|Chiapas|0
999|14.922|-92.251|Chiapas|0
1000|14.932|-92.271|Chiapas|0
3574|15.012|-92.392|Chiapas|0
2256|15.024|-92.386|Chiapas|0
2255|15.051|-92.402|Chiapas|0
3659|15.136|-92.475|Chiapas|0
3466|15.138|-92.462|Chiapas|0
3467|15.147|-92.451|Chiapas|0
2186|15.575|-93.044|Chiapas|0
3859|15.659|-96.501|Oaxaca|1
2326|15.671|-96.497|Oaxaca|1
3582|15.688|-93.208|Chiapas|0
3868|15.749|-96.467|Oaxaca|1
1990|15.765|-93.335|Chiapas|0
2179|15.768|-96.139|Oaxaca|1
2054|15.768|-96.107|Oaxaca|1
2986|15.769|-96.258|Oaxaca|1
1920|15.858|-97.045|Oaxaca|1
1885|15.862|-93.452|Chiapas|0
4022|15.928|-93.565|Chiapas|0
3816|15.999|-93.657|Chiapas|0
3003|16.094|-93.752|Chiapas|0
3002|16.165|-93.828|Chiapas|0
2768|16.178|-95.242|Oaxaca|1
1481|16.179|-95.202|Oaxaca|1
1480|16.189|-95.198|Oaxaca|1
2209|16.23|-93.897|Chiapas|0
2935|16.237|-93.269|Chiapas|0
974|16.256|-92.146|Chiapas|0
4145|16.288|-90.622|Chiapas|0
1531|16.331|-95.228|Oaxaca|1
3155|16.332|-98.051|Oaxaca|1
2287|16.441|-95.032|Oaxaca|1
3826|16.514|-90.651|Chiapas|0
3650|16.562|-93.023|Chiapas|0
2556|16.568|-93.013|Chiapas|0
2554|16.609|-93.04|Chiapas|0
2936|16.62|-93.097|Chiapas|0
3620|16.684|-96.845|Oaxaca|1
3001|16.684|-93.726|Chiapas|0
1059|16.691|-99.635|Guerrero|1
573|16.699|-93.2|Chiapas|0
2409|16.708|-93.108|Chiapas|0
1957|16.708|-93.012|Chiapas|0
2661|16.709|-92.636|Chiapas|0
3928|16.709|-92.589|Chiapas|0
2873|16.726|-92.653|Chiapas|0
1740|16.732|-93.04|Chiapas|0
966|16.733|-92.644|Chiapas|0
330|16.735|-99.732|Guerrero|1
967|16.736|-92.634|Chiapas|0
2261|16.737|-93.084|Chiapas|0
2264|16.739|-93.114|Chiapas|0
2555|16.739|-93.06|Chiapas|0
2296|16.74|-93.181|Chiapas|0
2836|16.741|-95.094|Oaxaca|1
915|16.744|-93.103|Chiapas|0
1730|16.744|-92.649|Chiapas|0
331|16.746|-99.759|Guerrero|1
2068|16.746|-93.12|Chiapas|0
2297|16.746|-92.636|Chiapas|0
4053|16.747|-93.085|Chiapas|0
2803|16.749|-93.169|Chiapas|0
397|16.749|-93.131|Chiapas|0
2193|16.751|-93.154|Chiapas|0
2885|16.752|-93.181|Chiapas|0
2069|16.753|-93.117|Chiapas|0
1503|16.753|-93.104|Chiapas|0
3059|16.754|-93.149|Chiapas|0
3058|16.754|-93.081|Chiapas|0
1008|16.755|-93.082|Chiapas|0
1973|16.757|-93.143|Chiapas|0
3099|16.759|-93.376|Chiapas|0
4341|16.76|-93.184|Chiapas|0
1971|16.761|-93.131|Chiapas|0
1972|16.762|-93.16|Chiapas|0
2455|16.763|-93.183|Chiapas|0
619|16.763|-93.112|Chiapas|0
618|16.764|-93.065|Chiapas|0
917|16.765|-93.103|Chiapas|0
1354|16.767|-99.763|Guerrero|1
2066|16.77|-93.115|Chiapas|0
921|16.775|-99.778|Guerrero|1
2882|16.781|-93.117|Chiapas|0
916|16.785|-93.101|Chiapas|0
1060|16.786|-99.795|Guerrero|1
2456|16.787|-93.272|Chiapas|0
1353|16.788|-99.814|Guerrero|1
3123|16.788|-99.798|Guerrero|1
3575|16.79|-99.776|Guerrero|1
611|16.794|-99.799|Guerrero|1
3141|16.795|-99.81|Guerrero|1
1555|16.802|-99.822|Guerrero|1
2098|16.811|-99.859|Guerrero|1
364|16.816|-99.856|Guerrero|1
2175|16.818|-99.852|Guerrero|1
518|16.82|-99.834|Guerrero|1
2166|16.822|-99.812|Guerrero|1
334|16.825|-99.861|Guerrero|1
2265|16.831|-99.778|Guerrero|1
1716|16.833|-99.902|Guerrero|1
329|16.842|-99.849|Guerrero|1
612|16.845|-99.811|Guerrero|1
1554|16.849|-99.905|Guerrero|1
326|16.851|-99.917|Guerrero|1
335|16.853|-99.909|Guerrero|1
328|16.856|-99.895|Guerrero|1
3686|16.857|-99.868|Guerrero|1
333|16.858|-99.908|Guerrero|1
332|16.86|-99.883|Guerrero|1
3210|16.861|-99.881|Guerrero|1
88|16.861|-99.863|Guerrero|1
610|16.861|-99.807|Guerrero|1
2011|16.862|-99.883|Guerrero|1
495|16.864|-99.876|Guerrero|1
520|16.866|-99.904|Guerrero|1
783|16.868|-99.869|Guerrero|1
1006|16.871|-99.89|Guerrero|1
86|16.873|-99.849|Guerrero|1
1491|16.874|-99.816|Guerrero|1
2835|16.878|-95.038|Oaxaca|1
519|16.882|-99.945|Guerrero|1
3741|16.884|-99.838|Guerrero|1
2535|16.885|-99.953|Guerrero|1
2266|16.885|-99.845|Guerrero|1
87|16.891|-99.834|Guerrero|1
2099|16.898|-99.83|Guerrero|1
2712|16.899|-99.75|Guerrero|1
1125|16.9|-99.82|Guerrero|1
2881|16.901|-96.684|Oaxaca|1
3571|16.902|-92.096|Chiapas|0
2561|16.903|-99.975|Guerrero|1
336|16.907|-99.832|Guerrero|1
2711|16.922|-99.962|Guerrero|1
327|16.925|-99.813|Guerrero|1
3038|16.963|-96.47|Oaxaca|1
2819|16.997|-96.75|Oaxaca|1
3712|17.01|-100.086|Guerrero|1
2010|17.022|-96.73|Oaxaca|1
3971|17.022|-92.309|Chiapas|0
4031|17.026|-97.923|Oaxaca|1
4030|17.031|-97.93|Oaxaca|1
4367|17.033|-96.714|Oaxaca|1
928|17.054|-96.719|Oaxaca|1
4347|17.057|-96.727|Oaxaca|1
2017|17.058|-96.727|Oaxaca|1
2852|17.059|-96.724|Oaxaca|1
3496|17.06|-96.722|Oaxaca|1
3691|17.06|-96.719|Oaxaca|1
4355|17.061|-96.73|Oaxaca|1
4342|17.061|-96.727|Oaxaca|1
2607|17.061|-96.724|Oaxaca|1
4339|17.062|-96.728|Oaxaca|1
1328|17.063|-96.726|Oaxaca|1
2517|17.064|-96.755|Oaxaca|1
2851|17.065|-96.723|Oaxaca|1
103|17.066|-96.698|Oaxaca|1
105|17.07|-96.732|Oaxaca|1
552|17.07|-96.715|Oaxaca|1
3088|17.071|-96.676|Oaxaca|1
4397|17.076|-96.759|Oaxaca|1
104|17.077|-96.7|Oaxaca|1
106|17.079|-96.715|Oaxaca|1
1329|17.121|-96.762|Oaxaca|1
4119|17.137|-92.557|Chiapas|0
3215|17.163|-96.598|Oaxaca|1
3300|17.179|-93.583|Chiapas|0
3239|17.181|-100.433|Guerrero|1
2662|17.237|-96.822|Oaxaca|1
2891|17.244|-99.513|Guerrero|1
2544|17.395|-99.518|Guerrero|1
3641|17.43|-93.367|Chiapas|0
3110|17.467|-97.215|Oaxaca|1
1699|17.469|-91.426|Tabasco|1
286|17.508|-91.98|Chiapas|0
28|17.519|-99.486|Guerrero|1
30|17.538|-99.511|Guerrero|1
4334|17.542|-99.502|Guerrero|1
3211|17.543|-99.502|Guerrero|1
3040|17.544|-92.951|Tabasco|1
4140|17.549|-99.5|Guerrero|1
1725|17.556|-99.517|Guerrero|1
160|17.557|-99.502|Guerrero|1
3056|17.56|-92.948|Tabasco|1
3209|17.562|-99.397|Guerrero|1
29|17.566|-99.534|Guerrero|1
3517|17.591|-99.092|Guerrero|1
3647|17.618|-101.459|Guerrero|1
2336|17.643|-101.595|Guerrero|1
3666|17.644|-101.557|Guerrero|1
2260|17.647|-101.518|Guerrero|1
614|17.648|-101.582|Guerrero|1
985|17.648|-99.523|Guerrero|1
3749|17.649|-101.547|Guerrero|1
3495|17.66|-101.599|Guerrero|1
3200|17.661|-101.591|Guerrero|1
2259|17.664|-101.612|Guerrero|1
1735|17.679|-101.641|Guerrero|1
2766|17.68|-97.577|Oaxaca|1
3646|17.706|-101.617|Guerrero|1
2337|17.742|-91.765|Tabasco|1
2787|17.758|-92.594|Tabasco|1
2999|17.766|-92.594|Tabasco|1
2641|17.779|-92.681|Tabasco|1
687|17.802|-97.784|Oaxaca|1
3346|17.806|-99.634|Guerrero|1
3745|17.808|-97.775|Oaxaca|1
2640|17.826|-93.388|Tabasco|1
3443|17.834|-92.529|Tabasco|1
3369|17.835|-93.395|Tabasco|1
604|17.851|-97.827|Oaxaca|1
3130|17.862|-93.148|Chiapas|0
2929|17.879|-92.48|Tabasco|1
2928|17.887|-92.481|Tabasco|1
1838|17.905|-94.116|Veracruz|1
2229|17.916|-92.914|Tabasco|1
535|17.947|-94.911|Veracruz|1
3417|17.949|-94.654|Veracruz|1
2369|17.951|-94.678|Veracruz|1
2379|17.954|-92.978|Tabasco|1
210|17.956|-92.955|Tabasco|1
2764|17.959|-102.199|Michoacan_de_Ocampo|0
534|17.961|-94.915|Veracruz|1
2105|17.967|-92.956|Tabasco|1
2659|17.969|-92.948|Tabasco|1
2106|17.971|-92.957|Tabasco|1
1965|17.973|-102.224|Michoacan_de_Ocampo|0
1855|17.974|-92.993|Tabasco|1
1853|17.975|-93.056|Tabasco|1
1854|17.975|-92.963|Tabasco|1
3037|17.976|-93.374|Tabasco|1
1765|17.976|-92.936|Tabasco|1
2230|17.976|-92.906|Tabasco|1
1850|17.978|-93.149|Tabasco|1
2306|17.978|-92.93|Tabasco|1
1856|17.98|-93.382|Tabasco|1
209|17.98|-92.949|Tabasco|1
3125|17.98|-92.801|Tabasco|1
1265|17.983|-92.944|Tabasco|1
536|17.984|-94.541|Veracruz|1
1851|17.984|-93.012|Tabasco|1
2639|17.984|-92.818|Tabasco|1
2270|17.985|-92.969|Tabasco|1
3354|17.988|-92.965|Tabasco|1
3753|17.988|-92.918|Tabasco|1
1953|17.989|-92.951|Tabasco|1
2079|17.989|-92.934|Tabasco|1
3989|17.989|-92.927|Tabasco|1
2930|17.99|-93.359|Tabasco|1
1525|17.99|-92.924|Tabasco|1
3474|17.99|-92.918|Tabasco|1
755|17.991|-92.916|Tabasco|1
2931|17.992|-93.377|Tabasco|1
278|17.994|-94.566|Veracruz|1
3824|17.994|-92.922|Tabasco|1
3823|17.994|-92.921|Tabasco|1
3378|17.996|-92.913|Tabasco|1
3428|17.997|-92.921|Tabasco|1
2600|17.998|-94.634|Veracruz|1
2869|17.998|-92.942|Tabasco|1
1145|17.999|-92.957|Tabasco|1
1527|17.999|-92.928|Tabasco|1
3643|17.999|-92.917|Tabasco|1
2638|17.999|-92.907|Tabasco|1
1552|18.001|-92.946|Tabasco|1
2495|18.003|-93.347|Tabasco|1
3515|18.006|-92.923|Tabasco|1
4294|18.009|-92.921|Tabasco|1
2458|18.011|-92.947|Tabasco|1
3384|18.014|-93.733|Tabasco|1
277|18.015|-94.565|Veracruz|1
2393|18.015|-92.919|Tabasco|1
1857|18.017|-93.366|Tabasco|1
1984|18.018|-102.213|Michoacan_de_Ocampo|0
2271|18.019|-92.994|Tabasco|1
1890|18.019|-92.956|Tabasco|1
2208|18.019|-92.939|Tabasco|1
1852|18.021|-93.767|Tabasco|1
2117|18.024|-92.911|Tabasco|1
3240|18.031|-93.811|Tabasco|1
2457|18.033|-92.898|Tabasco|1
1839|18.046|-94.207|Veracruz|1
4164|18.049|-92.928|Tabasco|1
1288|18.058|-96.119|Oaxaca|1
3323|18.061|-94.571|Veracruz|1
3053|18.066|-93.171|Tabasco|1
3216|18.067|-92.872|Tabasco|1
3374|18.074|-96.152|Oaxaca|1
1496|18.074|-94.41|Veracruz|1
131|18.081|-96.122|Oaxaca|1
3665|18.087|-94.363|Veracruz|1
1495|18.087|-94.362|Veracruz|1
130|18.098|-96.131|Oaxaca|1
3114|18.098|-95.879|Oaxaca|1
2932|18.105|-94.571|Veracruz|1
3298|18.107|-96.099|Oaxaca|1
4415|18.11|-94.444|Veracruz|1
3201|18.117|-94.143|Veracruz|1
1184|18.125|-94.536|Veracruz|1
3084|18.126|-94.376|Veracruz|1
1526|18.132|-92.863|Tabasco|1
4228|18.133|-94.435|Veracruz|1
2155|18.134|-94.454|Veracruz|1
2024|18.134|-94.424|Veracruz|1
1185|18.135|-94.502|Veracruz|1
897|18.136|-94.438|Veracruz|1
1932|18.143|-94.479|Veracruz|1
1910|18.143|-94.149|Veracruz|1
1076|18.145|-94.463|Veracruz|1
1007|18.147|-94.417|Veracruz|1
1952|18.148|-94.546|Veracruz|1
3622|18.148|-94.425|Veracruz|1
1999|18.15|-94.444|Veracruz|1
4407|18.154|-94.429|Veracruz|1
4363|18.154|-94.415|Veracruz|1
4263|18.156|-94.415|Veracruz|1
3433|18.181|-93.035|Tabasco|1
2644|18.206|-98.051|Puebla|1
2390|18.248|-93.196|Tabasco|1
3106|18.25|-93.221|Tabasco|1
2515|18.261|-93.225|Tabasco|1
2516|18.284|-93.228|Tabasco|1
3317|18.317|-93.294|Tabasco|1
2276|18.32|-100.278|Guerrero|1
4181|18.338|-99.524|Guerrero|1
1807|18.343|-99.541|Guerrero|1
2277|18.354|-99.526|Guerrero|1
1105|18.365|-95.768|Veracruz|1
3621|18.366|-100.681|Guerrero|1
4100|18.377|-97.277|Puebla|1
412|18.39|-99.472|Guerrero|1
3410|18.394|-93.211|Tabasco|1
2434|18.407|-93.208|Tabasco|1
565|18.448|-97.383|Puebla|1
3549|18.448|-96.361|Veracruz|1
692|18.448|-95.212|Veracruz|1
3701|18.452|-96.354|Veracruz|1
1064|18.452|-96.344|Veracruz|1
345|18.453|-97.401|Puebla|1
1657|18.457|-95.35|Veracruz|1
279|18.459|-97.376|Puebla|1
851|18.46|-97.427|Puebla|1
849|18.461|-97.393|Puebla|1
907|18.463|-97.406|Puebla|1
1673|18.471|-99.17|Morelos|1
76|18.471|-97.4|Puebla|1
3505|18.476|-92.739|Tabasco|1
344|18.482|-97.399|Puebla|1
642|18.488|-97.383|Puebla|1
1907|18.501|-88.306|Quintana_Roo|0
490|18.504|-88.291|Quintana_Roo|0
2432|18.508|-88.379|Quintana_Roo|0
4422|18.509|-88.312|Quintana_Roo|0
2686|18.511|-95.317|Veracruz|1
3831|18.516|-98.417|Puebla|1
2180|18.517|-88.287|Quintana_Roo|0
1442|18.518|-88.332|Quintana_Roo|0
1441|18.519|-88.307|Quintana_Roo|0
3035|18.527|-88.302|Quintana_Roo|0
2181|18.528|-88.285|Quintana_Roo|0
346|18.533|-97.458|Puebla|1
2433|18.541|-88.272|Quintana_Roo|0
3523|18.542|-92.65|Tabasco|1
1214|18.552|-99.599|Guerrero|1
2879|18.558|-99.268|Morelos|1
2023|18.569|-99.6|Guerrero|1
913|18.588|-98.848|Morelos|1
2338|18.592|-97.593|Puebla|1
2771|18.597|-95.444|Veracruz|1
2786|18.607|-90.74|Campeche|0
1287|18.61|-99.283|Morelos|1
1696|18.611|-99.178|Morelos|1
423|18.612|-98.468|Puebla|1
1310|18.619|-99.322|Morelos|1
2046|18.629|-99.214|Morelos|1
2293|18.631|-99.254|Morelos|1
1338|18.633|-91.83|Campeche|0
587|18.639|-99.164|Morelos|1
895|18.642|-99.225|Morelos|1
1339|18.646|-91.788|Campeche|0
4052|18.647|-98.605|Puebla|1
969|18.647|-91.827|Campeche|0
2806|18.647|-91.774|Campeche|0
1337|18.648|-91.81|Campeche|0
3898|18.653|-91.798|Campeche|0
1330|18.654|-99.296|Morelos|1
2133|18.657|-91.823|Campeche|0
1537|18.658|-99.189|Morelos|1
2134|18.66|-91.837|Campeche|0
3029|18.661|-91.771|Campeche|0
2431|18.678|-88.392|Quintana_Roo|0
896|18.685|-99.248|Morelos|1
3067|18.685|-98.799|Morelos|1
1831|18.728|-99.368|Morelos|1
313|18.735|-99.247|Morelos|1
2632|18.737|-98.823|Morelos|1
1549|18.75|-98.909|Morelos|1
2438|18.766|-96.453|Veracruz|1
2298|18.77|-96.17|Veracruz|1
2355|18.774|-95.757|Veracruz|1
2374|18.775|-97.33|Veracruz|1
84|18.782|-99.223|Morelos|1
786|18.792|-98.964|Morelos|1
1373|18.795|-98.916|Morelos|1
787|18.798|-98.956|Morelos|1
1227|18.804|-97.271|Veracruz|1
1422|18.804|-97.183|Veracruz|1
2574|18.807|-99.234|Morelos|1
1260|18.807|-98.927|Morelos|1
918|18.808|-99.666|Mexico|0
4188|18.812|-98.954|Morelos|1
546|18.812|-98.95|Morelos|1
3266|18.813|-99.212|Morelos|1
2868|18.813|-97.222|Veracruz|1
2551|18.82|-99.09|Morelos|1
1225|18.82|-97.504|Puebla|1
964|18.82|-96.717|Veracruz|1
839|18.825|-97.169|Veracruz|1
3277|18.826|-103.814|Colima|0
164|18.828|-99.244|Morelos|1
3559|18.831|-98.941|Morelos|1
1377|18.837|-97.127|Veracruz|1
887|18.838|-99.19|Morelos|1
547|18.839|-98.948|Morelos|1
919|18.84|-99.672|Mexico|0
93|18.841|-99.221|Morelos|1
4467|18.845|-99.198|Morelos|1
1040|18.848|-99.681|Mexico|0
814|18.848|-97.105|Veracruz|1
2031|18.85|-99.672|Mexico|0
3405|18.851|-99.688|Mexico|0
1559|18.852|-99.178|Morelos|1
1096|18.853|-98.935|Morelos|1
888|18.855|-99.211|Morelos|1
816|18.856|-97.082|Veracruz|1
1553|18.858|-97.101|Veracruz|1
1106|18.86|-96.896|Veracruz|1
965|18.861|-97.064|Veracruz|1
474|18.862|-99.232|Morelos|1
815|18.862|-97.111|Veracruz|1
1216|18.864|-99.094|Morelos|1
885|18.865|-99.206|Morelos|1
242|18.866|-99.158|Morelos|1
3004|18.87|-103.943|Colima|0
1459|18.87|-97.716|Puebla|1
1097|18.871|-98.925|Morelos|1
2789|18.871|-97.243|Veracruz|1
1021|18.871|-97.004|Veracruz|1
2299|18.871|-96.351|Veracruz|1
886|18.872|-99.2|Morelos|1
438|18.872|-99.175|Morelos|1
2212|18.872|-97.388|Puebla|1
817|18.872|-97.104|Veracruz|1
840|18.875|-96.922|Veracruz|1
1587|18.877|-99.227|Morelos|1
2300|18.877|-96.753|Veracruz|1
626|18.88|-96.963|Veracruz|1
2883|18.881|-99.703|Mexico|0
912|18.881|-99.166|Morelos|1
1083|18.881|-96.934|Veracruz|1
1215|18.882|-99.056|Morelos|1
627|18.883|-96.951|Veracruz|1
2518|18.884|-98.737|Morelos|1
244|18.885|-99.12|Morelos|1
1098|18.886|-98.863|Morelos|1
3602|18.889|-99.177|Morelos|1
2710|18.889|-97.109|Veracruz|1
437|18.89|-99.192|Morelos|1
1129|18.892|-99.164|Morelos|1
1467|18.893|-98.978|Morelos|1
166|18.894|-99.223|Morelos|1
1023|18.894|-98.434|Puebla|1
9|18.895|-96.936|Veracruz|1
3718|18.897|-97.145|Veracruz|1
2484|18.899|-97.621|Puebla|1
388|18.899|-96.967|Veracruz|1
8|18.899|-96.948|Veracruz|1
246|18.901|-99.173|Morelos|1
1556|18.902|-98.44|Puebla|1
852|18.903|-99.195|Morelos|1
1421|18.905|-96.995|Veracruz|1
1035|18.907|-99.231|Morelos|1
1568|18.907|-99.22|Morelos|1
3347|18.908|-98.433|Puebla|1
1025|18.909|-99.245|Morelos|1
1345|18.909|-98.969|Morelos|1
162|18.91|-99.214|Morelos|1
243|18.91|-99.168|Morelos|1
4127|18.912|-99.493|Mexico|0
563|18.913|-98.424|Puebla|1
146|18.914|-100.154|Mexico|0
3449|18.915|-99.494|Mexico|0
2071|18.917|-99.237|Morelos|1
96|18.917|-99.223|Morelos|1
4388|18.917|-99.171|Morelos|1
1948|18.918|-103.872|Colima|0
404|18.919|-99.193|Morelos|1
4195|18.92|-99.483|Mexico|0
94|18.922|-99.234|Morelos|1
165|18.922|-99.208|Morelos|1
4217|18.925|-99.44|Mexico|0
159|18.925|-99.179|Morelos|1
475|18.927|-99.211|Morelos|1
3429|18.928|-99.433|Mexico|0
1777|18.928|-99.239|Morelos|1
1251|18.928|-99.235|Morelos|1
1272|18.928|-99.191|Morelos|1
1355|18.928|-98.926|Morelos|1
1026|18.931|-99.225|Morelos|1
1161|18.933|-99.242|Morelos|1
1935|18.933|-99.213|Morelos|1
2169|18.934|-99.234|Morelos|1
199|18.935|-99.229|Morelos|1
163|18.935|-99.195|Morelos|1
370|18.937|-99.233|Morelos|1
672|18.938|-99.256|Morelos|1
2594|18.938|-98.476|Puebla|1
1785|18.939|-98.398|Puebla|1
102|18.942|-98.158|Puebla|1
674|18.943|-99.242|Morelos|1
85|18.944|-99.199|Morelos|1
1808|18.946|-98.279|Puebla|1
3509|18.948|-99.21|Morelos|1
95|18.949|-99.235|Morelos|1
2204|18.95|-104.015|Colima|0
207|18.952|-99.497|Mexico|0
2248|18.952|-99.244|Morelos|1
1038|18.953|-99.251|Morelos|1
3737|18.955|-99.224|Morelos|1
497|18.956|-99.235|Morelos|1
676|18.958|-99.22|Morelos|1
1530|18.958|-98.238|Puebla|1
4269|18.959|-99.263|Morelos|1
1069|18.959|-99.195|Morelos|1
1797|18.962|-99.593|Mexico|0
1333|18.963|-98.969|Morelos|1
3485|18.964|-99.642|Mexico|0
128|18.964|-98.344|Puebla|1
4305|18.965|-99.239|Morelos|1
369|18.966|-99.247|Morelos|1
675|18.97|-99.225|Morelos|1
245|18.97|-99.204|Morelos|1
99|18.971|-98.183|Puebla|1
2827|18.974|-98.157|Puebla|1
728|18.975|-98.257|Puebla|1
100|18.976|-98.195|Puebla|1
2049|18.976|-97.797|Puebla|1
3190|18.976|-96.727|Veracruz|1
1294|18.977|-99.506|Mexico|0
812|18.977|-98.217|Puebla|1
1228|18.977|-96.273|Veracruz|1
1465|18.978|-98.238|Puebla|1
1809|18.979|-98.279|Puebla|1
1517|18.981|-99.106|Morelos|1
496|18.982|-99.243|Morelos|1
1516|18.985|-99.101|Morelos|1
4110|18.986|-98.219|Puebla|1
4320|18.987|-98.247|Puebla|1
1326|18.988|-98.268|Puebla|1
3154|18.988|-97.439|Puebla|1
1901|18.992|-98.277|Puebla|1
175|18.993|-98.245|Puebla|1
745|18.993|-98.202|Puebla|1
101|18.995|-98.221|Puebla|1
98|18.999|-98.232|Puebla|1
97|19.0|-98.214|Puebla|1
4088|19.002|-98.233|Puebla|1
77|19.004|-98.269|Puebla|1
4168|19.004|-98.186|Puebla|1
770|19.005|-98.176|Puebla|1
777|19.007|-98.332|Puebla|1
685|19.008|-98.2|Puebla|1
439|19.009|-98.23|Puebla|1
1236|19.01|-98.217|Puebla|1
132|19.011|-98.185|Puebla|1
4083|19.014|-98.269|Puebla|1
3671|19.017|-98.215|Puebla|1
861|19.018|-98.203|Puebla|1
3328|19.019|-103.826|Colima|0
1203|19.02|-102.079|Michoacan_de_Ocampo|0
673|19.02|-99.137|Morelos|1
79|19.02|-98.254|Puebla|1
4149|19.021|-98.239|Puebla|1
813|19.021|-98.211|Puebla|1
686|19.021|-98.196|Puebla|1
440|19.024|-98.238|Puebla|1
811|19.025|-98.217|Puebla|1
572|19.028|-98.209|Puebla|1
3352|19.028|-98.191|Puebla|1
2368|19.028|-96.136|Veracruz|1
1729|19.029|-98.312|Puebla|1
2623|19.029|-98.279|Puebla|1
947|19.029|-98.226|Puebla|1
2378|19.029|-98.201|Puebla|1
2531|19.03|-98.175|Puebla|1
2149|19.031|-98.233|Puebla|1
4304|19.032|-98.26|Puebla|1
810|19.033|-98.222|Puebla|1
422|19.033|-98.188|Puebla|1
4152|19.034|-98.232|Puebla|1
516|19.034|-98.204|Puebla|1
4017|19.035|-98.256|Puebla|1
2387|19.036|-98.144|Puebla|1
1327|19.037|-98.266|Puebla|1
208|19.037|-98.248|Puebla|1
4434|19.038|-98.207|Puebla|1
1401|19.039|-98.241|Puebla|1
1402|19.039|-98.211|Puebla|1
2330|19.041|-98.79|Mexico|0
1728|19.042|-98.224|Puebla|1
1681|19.043|-98.055|Puebla|1
3326|19.044|-98.235|Puebla|1
862|19.044|-98.183|Puebla|1
302|19.044|-98.095|Puebla|1
2845|19.045|-98.25|Puebla|1
270|19.045|-98.216|Puebla|1
216|19.045|-98.198|Puebla|1
78|19.045|-97.896|Puebla|1
147|19.046|-100.064|Mexico|0
1688|19.046|-98.241|Puebla|1
4434|19.046|-98.227|Puebla|1
4151|19.047|-98.249|Puebla|1
624|19.047|-98.205|Puebla|1
127|19.049|-98.264|Puebla|1
301|19.049|-98.123|Puebla|1
269|19.05|-98.282|Puebla|1
219|19.05|-98.208|Puebla|1
441|19.051|-98.346|Puebla|1
1068|19.051|-98.306|Puebla|1
4326|19.051|-98.198|Puebla|1
1194|19.052|-104.32|Colima|0
3689|19.052|-98.426|Puebla|1
548|19.053|-98.163|Puebla|1
176|19.054|-98.226|Puebla|1
215|19.054|-98.193|Puebla|1
1697|19.054|-95.992|Veracruz|1
1521|19.055|-96.055|Veracruz|1
1560|19.056|-99.237|Morelos|1
2870|19.056|-98.203|Puebla|1
4386|19.056|-98.18|Puebla|1
2040|19.058|-104.256|Colima|0
234|19.058|-98.22|Puebla|1
1629|19.058|-98.212|Puebla|1
3353|19.058|-98.178|Puebla|1
2303|19.059|-98.295|Puebla|1
1490|19.059|-98.146|Puebla|1
677|19.06|-99.216|Morelos|1
68|19.06|-98.28|Puebla|1
268|19.064|-98.3|Puebla|1
1193|19.065|-98.25|Puebla|1
3000|19.065|-98.213|Puebla|1
1195|19.066|-104.301|Colima|0
1720|19.066|-98.119|Puebla|1
1683|19.067|-98.221|Puebla|1
236|19.069|-98.311|Puebla|1
220|19.069|-98.205|Puebla|1
1027|19.07|-104.28|Colima|0
217|19.07|-98.178|Puebla|1
2915|19.071|-103.779|Colima|0
421|19.071|-98.23|Puebla|1
2150|19.072|-98.151|Puebla|1
1079|19.073|-98.165|Puebla|1
2859|19.074|-98.296|Puebla|1
3036|19.075|-98.136|Puebla|1
238|19.076|-98.29|Puebla|1
1039|19.078|-99.64|Mexico|0
768|19.078|-98.254|Puebla|1
2128|19.079|-98.242|Puebla|1
2430|19.08|-98.214|Puebla|1
1400|19.081|-98.229|Puebla|1
453|19.083|-96.101|Veracruz|1
2292|19.085|-98.199|Puebla|1
1787|19.086|-102.347|Michoacan_de_Ocampo|0
1788|19.086|-102.047|Michoacan_de_Ocampo|0
671|19.087|-96.154|Veracruz|1
1996|19.088|-98.169|Puebla|1
1922|19.09|-99.216|Morelos|1
528|19.091|-98.27|Puebla|1
2860|19.093|-98.845|Mexico|0
2129|19.094|-98.22|Puebla|1
710|19.095|-98.244|Puebla|1
218|19.095|-98.185|Puebla|1
1631|19.095|-96.104|Veracruz|1
884|19.102|-104.308|Colima|0
882|19.103|-104.347|Colima|0
1698|19.106|-99.585|Mexico|0
39|19.106|-98.277|Puebla|1
625|19.107|-98.215|Puebla|1
850|19.109|-104.412|Colima|0
3855|19.109|-98.353|Puebla|1
4353|19.112|-99.415|Mexico|0
212|19.113|-98.244|Puebla|1
455|19.113|-96.104|Veracruz|1
1461|19.115|-98.256|Puebla|1
4179|19.115|-98.246|Puebla|1
1970|19.117|-98.168|Tlaxcala|0
2442|19.118|-98.307|Puebla|1
1786|19.121|-102.343|Michoacan_de_Ocampo|0
3744|19.121|-99.172|Distrito_Federal|0
883|19.125|-104.355|Colima|0
2452|19.125|-99.593|Mexico|0
530|19.125|-98.27|Puebla|1
1756|19.13|-98.763|Mexico|0
252|19.133|-98.25|Puebla|1
31|19.138|-96.107|Veracruz|1
